Date & time of file creation	30/05/2018 3:26 PM													
Data file path	C:\Users\Seebacher\Desktop\Diego Barneche\30_05_2018\32_C_old_witrox_4.txt													
														
														
CALIBRATION DATA														
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]						
S WOT 0041 000001   , CH 1	1	59.65	27.67	0.00	100.00	26.02	26.06	0.000						
S WOT 0041 000001   , CH 2	1	59.65	27.67	0.00	100.00	26.02	26.06	0.000						
S WOT 0041 000001   , CH 3	1	59.65	27.67	0.00	100.00	26.02	26.06	0.000						
S WOT 0041 000001   , CH 4	1	59.65	27.67	0.00	100.00	26.02	26.06	0.000						
														
														
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	S WOT 0041 000001   , CH 1 phase [r.U.]	S WOT 0041 000001   , CH 1 temp [°C]	S WOT 0041 000001   , CH 1 O2 [% air saturation]	S WOT 0041 000001   , CH 2 phase [r.U.]	S WOT 0041 000001   , CH 2 temp [°C]	S WOT 0041 000001   , CH 2 O2 [% air saturation]	S WOT 0041 000001   , CH 3 phase [r.U.]	S WOT 0041 000001   , CH 3 temp [°C]	S WOT 0041 000001   , CH 3 O2 [% air saturation]	S WOT 0041 000001   , CH 4 phase [r.U.]	S WOT 0041 000001   , CH 4 temp [°C]	S WOT 0041 000001   , CH 4 O2 [% air saturation]
30/05/2018 3:42:36 PM	3610503756	1013.00	26.19	32.21	103.5	26.13	32.21	104.1	26.12	32.21	104.2	26.04	32.21	105.0
30/05/2018 3:42:37 PM	3610503757	1013.00	26.22	32.21	103.2	26.13	32.21	104.1	26.11	32.21	104.3	26.06	32.21	104.8
30/05/2018 3:42:38 PM	3610503758	1013.00	26.20	32.22	103.4	26.10	32.22	104.4	26.15	32.22	103.9	26.04	32.22	105.0
30/05/2018 3:42:39 PM	3610503759	1013.00	26.24	32.22	103.0	26.11	32.22	104.3	26.14	32.22	104.0	26.04	32.22	105.0
30/05/2018 3:42:40 PM	3610503760	1013.00	26.20	32.22	103.4	26.10	32.22	104.4	26.14	32.22	104.0	26.04	32.22	105.0
30/05/2018 3:42:41 PM	3610503761	1013.00	26.26	32.23	102.8	26.13	32.23	104.1	26.11	32.23	104.3	26.04	32.23	105.0
30/05/2018 3:42:42 PM	3610503762	1013.00	26.18	32.24	103.5	26.11	32.24	104.2	26.12	32.24	104.1	26.08	32.24	104.5
30/05/2018 3:42:43 PM	3610503763	1013.00	26.18	32.25	103.5	26.09	32.25	104.4	26.14	32.25	103.9	26.04	32.25	104.9
30/05/2018 3:42:44 PM	3610503764	1013.00	26.20	32.26	103.3	26.11	32.26	104.2	26.14	32.26	103.9	26.04	32.26	104.9
30/05/2018 3:42:45 PM	3610503765	1013.00	26.22	32.27	103.1	26.11	32.27	104.2	26.13	32.27	104.0	26.02	32.27	105.1
30/05/2018 3:42:46 PM	3610503766	1013.00	26.20	32.27	103.3	26.16	32.27	103.7	26.10	32.27	104.3	26.03	32.27	105.0
30/05/2018 3:42:47 PM	3610503767	1013.00	26.20	32.27	103.3	26.13	32.27	104.0	26.12	32.27	104.1	26.03	32.27	105.0
30/05/2018 3:42:48 PM	3610503768	1013.00	26.18	32.26	103.5	26.10	32.26	104.3	26.12	32.26	104.1	26.01	32.26	105.2
30/05/2018 3:42:49 PM	3610503769	1013.00	26.19	32.27	103.4	26.13	32.27	104.0	26.12	32.27	104.1	25.99	32.27	105.4
30/05/2018 3:42:50 PM	3610503770	1013.00	26.20	32.27	103.3	26.07	32.27	104.6	26.12	32.27	104.1	26.04	32.27	104.9
30/05/2018 3:42:51 PM	3610503771	1013.00	26.20	32.27	103.3	26.15	32.27	103.8	26.11	32.27	104.2	26.05	32.27	104.8
30/05/2018 3:42:52 PM	3610503772	1013.00	26.18	32.28	103.5	26.09	32.28	104.4	26.13	32.28	104.0	26.01	32.28	105.2
